NIP;TIT;CACA;TRABAJO_A;OBTIENE_BECA;ESTADO;CRE_MAT;CRE_SUP;CRE_SUS;CRE_NP;CRE_MAT_CN;CRE_SUP_CN;CRE_SUS_CN;CRE_NP_CN
528880;156;2016;4;S;;60;19,5;40,5;0;60;19,5;40,5;0
515448;156;2016;0;S;;66;60;6;0;66;60;6;0
515600;156;2016;4;N;;49,5;19,5;24;6;49,5;19,5;24;6
479156;156;2016;0;-;;28,5;28,5;0;0;28,5;28,5;0;0
554963;156;2016;0;N;;29,5;29,5;0;0;29,5;29,5;0;0
489539;156;2016;4;-;;21;21;0;0;21;21;0;0
439471;156;2016;4;-;;42;24;12;6;42;24;12;6
515097;158;2016;4;-;;66;66;0;0;66;66;0;0
254984;156;2016;4;-;;28,5;28,5;0;0;28,5;28,5;0;0
496688;158;2016;4;N;;63;57;6;0;63;57;6;0
471394;156;2016;1;-;;34;25;9;0;34;25;9;0
532634;158;2016;0;-;;60,66;60,66;0;0;60,66;60,66;0;0
543006;158;2016;0;-;;4,5;4,5;0;0;4,5;4,5;0;0
578678;156;2016;1;-;;54;54;0;0;54;54;0;0
439062;158;2016;1;S;;12;12;0;0;12;12;0;0
554921;156;2016;0;-;;67,5;55,5;12;0;67,5;55,5;12;0
552511;156;2016;1;-;;61;40;21;0;61;40;21;0
515408;156;2016;1;N;;18;9;0;9;18;9;0;9
497239;156;2016;4;N;;39;28,5;6;4,5;39;28,5;6;4,5
486852;156;2016;0;-;;55,5;24;31,5;0;55,5;24;31,5;0
479260;156;2016;4;N;;24;24;0;0;24;24;0;0
515075;158;2016;4;-;;52,5;48;4,5;0;52,5;48;4,5;0
552279;156;2016;1;N;;25;25;0;0;25;25;0;0
552492;156;2016;0;N;;25;19;6;0;25;19;6;0
552463;156;2016;0;-;;34;29,5;4,5;0;34;29,5;4,5;0
477885;158;2016;4;-;;4,5;0;4,5;0;4,5;0;4,5;0
458110;158;2016;1;-;;65,97;31,47;18;16,5;65,97;31,47;18;16,5
529806;158;2016;4;-;;45;45;0;0;45;45;0;0
532430;156;2016;0;-;;52,5;33;19,5;0;52,5;33;19,5;0
448431;156;2016;0;-;;34,5;21;13,5;0;34,5;21;13,5;0
415387;156;2016;4;-;;28,5;24;4,5;0;28,5;24;4,5;0
581332;158;2016;1;N;;60;60;0;0;60;60;0;0
29484;156;2016;1;-;;55,5;55,5;0;0;55,5;55,5;0;0
570136;158;2016;;-;;58,5;52,5;6;0;58,5;52,5;6;0
571137;158;2016;;-;;60;28,5;31,5;0;60;28,5;31,5;0
569743;158;2016;;-;;28,5;22,5;0;6;28,5;22,5;0;6
518311;156;2016;4;N;;55,5;10,5;45;0;55,5;10,5;45;0
552317;156;2016;0;N;;25;25;0;0;25;25;0;0
515608;156;2016;0;-;;54;33;16,5;4,5;54;33;16,5;4,5
497395;156;2016;0;-;;54;24;16,5;13,5;54;24;16,5;13,5
515376;156;2016;0;-;;46,5;40,5;6;0;46,5;40,5;6;0
552344;156;2016;0;-;;36,5;24,5;12;0;36,5;24,5;12;0
501871;156;2016;1;-;;18;13,5;4,5;0;18;13,5;4,5;0
532459;156;2016;0;-;;36;25,5;0;10,5;36;25,5;0;10,5
515390;156;2016;3;-;;42;18;24;0;42;18;24;0
497189;156;2016;0;-;;12;12;0;0;12;12;0;0
580351;158;2016;0;-;;54;54;0;0;54;54;0;0
533489;156;2016;0;-;;60;19,5;31,5;9;60;19,5;31,5;9
478649;158;2016;4;-;;40,5;34,5;6;0;40,5;34,5;6;0
552409;156;2016;0;N;;28;28;0;0;28;28;0;0
493078;158;2016;1;-;;10,5;10,5;0;0;10,5;10,5;0;0
415450;156;2016;4;-;;4,5;0;4,5;0;4,5;0;4,5;0
478633;158;2016;0;S;;7,5;7,5;0;0;7,5;7,5;0;0
414647;156;2016;1;N;;12;12;0;0;12;12;0;0
569333;158;2016;;-;;28,5;24;0;4,5;28,5;24;0;4,5
570727;156;2016;;-;;46,5;36;10,5;0;46,5;36;10,5;0
569490;156;2016;;-;;24;13,5;0;10,5;24;13,5;0;10,5
570055;156;2016;;-;;31,5;27;4,5;0;31,5;27;4,5;0
568446;158;2016;;-;;30;30;0;0;30;30;0;0
570741;158;2016;;-;;76,5;28,5;36;12;76,5;28,5;36;12
569436;158;2016;;-;;19,5;10,5;4,5;4,5;19,5;10,5;4,5;4,5
568746;158;2016;;-;;30;24;6;0;30;24;6;0
568752;158;2016;;-;;64,5;58,5;6;0;64,5;58,5;6;0
570341;156;2016;;-;;30;30;0;0;30;30;0;0
569438;158;2016;;-;;30;24;6;0;30;24;6;0
574116;156;2016;4;N;;60;60;0;0;60;60;0;0
497327;156;2016;2;-;;58,5;33;25,5;0;58,5;33;25,5;0
555005;158;2016;4;-;;51;39;0;12;51;39;0;12
552400;156;2016;3;-;;29,5;29,5;0;0;29,5;29,5;0;0
528767;156;2016;4;N;;61,5;28,5;33;0;61,5;28,5;33;0
579185;158;2016;;-;;60;30;30;0;60;30;30;0
420394;156;2016;4;N;;46,5;25,5;16,5;4,5;46,5;25,5;16,5;4,5
552605;158;2016;0;-;;55,5;22,5;27;6;55,5;22,5;27;6
528781;156;2016;4;S;;42;31,5;10,5;0;42;31,5;10,5;0
528777;156;2016;3;-;;42;36;6;0;42;36;6;0
515518;156;2016;0;-;;42,5;2;25,5;15;42,5;2;25,5;15
554985;158;2016;0;N;;54;48;6;0;54;48;6;0
569744;158;2016;;-;;66;60;6;0;66;60;6;0
569441;158;2016;;-;;30;13,5;12;4,5;30;13,5;12;4,5
529712;158;2016;0;-;;57;30;15;12;57;30;15;12
331166;156;2016;4;-;;9;9;0;0;9;9;0;0
528889;156;2016;4;N;;66;51;15;0;66;51;15;0
471018;156;2016;4;S;;40,5;13,5;22,5;4,5;40,5;13,5;22,5;4,5
529813;158;2016;0;-;;58,5;58,5;0;0;58,5;58,5;0;0
529796;158;2016;0;-;;60,66;60,66;0;0;60,66;60,66;0;0
462392;156;2016;4;N;;45;40,5;0;4,5;45;40,5;0;4,5
529737;158;2016;0;-;;60;60;0;0;60;60;0;0
552321;156;2016;0;-;;31;31;0;0;31;31;0;0
497179;156;2016;0;N;;43,5;9;0;34,5;43,5;9;0;34,5
479198;156;2016;4;-;;34,5;30;0;4,5;34,5;30;0;4,5
496792;158;2016;4;-;;63;39;6;18;63;39;6;18
552701;158;2016;3;-;;49,5;43,5;6;0;49,5;43,5;6;0
438994;158;2016;3;-;;30;0;24;6;30;0;24;6
415334;158;2016;4;N;;22,5;6;6;10,5;22,5;6;6;10,5
478984;156;2016;4;N;;49,5;24;25,5;0;49,5;24;25,5;0
415447;156;2016;4;-;;21;10,5;10,5;0;21;10,5;10,5;0
528911;156;2016;2;-;;57;12;45;0;57;12;45;0
532437;156;2016;4;N;;39;6;33;0;39;6;33;0
439578;156;2016;4;-;;34,5;4,5;15;15;34,5;4,5;15;15
516520;156;2016;0;-;;49,5;0;6;43,5;49,5;0;6;43,5
404422;156;2016;0;-;;12;12;0;0;12;12;0;0
528868;156;2016;4;-;;66;24;33;9;66;24;33;9
414689;156;2016;0;N;;37,5;4,5;10,5;22,5;37,5;4,5;10,5;22,5
552424;156;2016;1;S;;62;36,5;25,5;0;62;36,5;25,5;0
19617;156;2016;1;-;;4,5;4,5;0;0;4,5;4,5;0;0
241480;156;2016;4;-;;16,5;16,5;0;0;16,5;16,5;0;0
515531;156;2016;4;-;;39;39;0;0;39;39;0;0
570740;158;2016;;-;;27;27;0;0;27;27;0;0
497390;156;2016;0;-;;12;12;0;0;12;12;0;0
479806;158;2016;1;S;;7,5;7,5;0;0;7,5;7,5;0;0
479217;156;2016;4;-;;16,5;16,5;0;0;16,5;16,5;0;0
460309;158;2016;4;-;;10,5;6;0;4,5;10,5;6;0;4,5
552606;158;2016;1;-;;57;39;12;6;57;39;12;6
414573;156;2016;4;-;;60;22,5;37,5;0;60;22,5;37,5;0
554933;156;2016;0;-;;31;31;0;0;31;31;0;0
528895;156;2016;0;-;;46,5;13,5;33;0;46,5;13,5;33;0
515431;156;2016;0;N;;60;51;9;0;60;51;9;0
552661;158;2016;0;N;;30;30;0;0;30;30;0;0
554976;156;2016;0;-;;23,5;23,5;0;0;23,5;23,5;0;0
571795;156;2016;;-;;45;45;0;0;45;45;0;0
312126;156;2016;4;-;;9;9;0;0;9;9;0;0
274101;156;2016;4;-;;48;34,5;0;13,5;48;34,5;0;13,5
461059;156;2016;3;N;;12;12;0;0;12;12;0;0
534437;158;2016;0;S;;60;24;30;6;60;24;30;6
498508;156;2016;0;-;;12;12;0;0;12;12;0;0
479263;156;2016;1;-;;12;12;0;0;12;12;0;0
460515;158;2016;4;-;;4,5;0;4,5;0;4,5;0;4,5;0
478981;156;2016;4;N;;43,5;37,5;6;0;43,5;37,5;6;0
552725;158;2016;3;-;;60;42;18;0;60;42;18;0
386488;156;2016;3;-;;31,5;25,5;6;0;31,5;25,5;6;0
516525;156;2016;0;-;;52,5;31,5;21;0;52,5;31,5;21;0
567148;158;2016;0;-;;66;37,5;24;4,5;66;37,5;24;4,5
478626;158;2016;0;N;;7,5;7,5;0;0;7,5;7,5;0;0
415122;158;2016;1;-;;45;15;18;12;45;15;18;12
354658;156;2016;0;-;;12;12;0;0;12;12;0;0
479312;156;2016;4;-;;12;12;0;0;12;12;0;0
569437;158;2016;;-;;30;30;0;0;30;30;0;0
569740;158;2016;;-;;24;24;0;0;24;24;0;0
570292;156;2016;;-;;30;24;6;0;30;24;6;0
569108;156;2016;;-;;63;58,5;4,5;0;63;58,5;4,5;0
570208;156;2016;;-;;30;19,5;10,5;0;30;19,5;10,5;0
570725;156;2016;;-;;30;0;15;15;30;0;15;15
568530;156;2016;;-;;19,5;19,5;0;0;19,5;19,5;0;0
569120;156;2016;;-;;49,5;43,5;6;0;49,5;43,5;6;0
479163;156;2016;0;-;;12;12;0;0;12;12;0;0
479140;156;2016;1;-;;12;12;0;0;12;12;0;0
497402;156;2016;0;-;;12;12;0;0;12;12;0;0
552620;158;2016;1;-;;60;60;0;0;60;60;0;0
454037;158;2016;1;-;;60;60;0;0;60;60;0;0
515480;156;2016;0;N;;61,5;45;16,5;0;61,5;45;16,5;0
515454;156;2016;0;-;;40,5;27;13,5;0;40,5;27;13,5;0
479000;156;2016;4;-;;55,5;43,5;6;6;55,5;43,5;6;6
496842;158;2016;0;-;;6;6;0;0;6;6;0;0
329179;156;2016;4;-;;9;4,5;0;4,5;9;4,5;0;4,5
512326;156;2016;1;-;;40,5;34,5;6;0;40,5;34,5;6;0
479039;156;2016;1;-;;33;33;0;0;33;33;0;0
525637;158;2016;0;N;;16,5;0;16,5;0;16,5;0;16,5;0
497285;156;2016;0;-;;40,5;27;13,5;0;40,5;27;13,5;0
515044;158;2016;0;-;;61,5;34,5;15;12;61,5;34,5;15;12
552669;158;2016;1;-;;61,5;49,5;12;0;61,5;49,5;12;0
497438;156;2016;3;S;;37,5;9;10,5;18;37,5;9;10,5;18
568539;158;2016;;-;;34,5;34,5;0;0;34,5;34,5;0;0
479258;156;2016;0;N;;12;12;0;0;12;12;0;0
62519;156;2016;3;-;;21;0;6;15;21;0;6;15
183379;158;2016;3;-;;28,5;0;0;28,5;28,5;0;0;28,5
479162;156;2016;3;-;;12;12;0;0;12;12;0;0
460863;156;2016;0;-;;12;12;0;0;12;12;0;0
480348;156;2016;3;-;;26,9;26,9;0;0;26,9;26,9;0;0
415374;156;2016;0;-;;12;12;0;0;12;12;0;0
554958;156;2016;1;-;;48;30;18;0;48;30;18;0
528748;156;2016;0;-;;43,5;19,5;24;0;43,5;19,5;24;0
209909;156;2016;4;-;;10,5;0;6;4,5;10,5;0;6;4,5
460892;156;2016;0;N;;4,5;4,5;0;0;4,5;4,5;0;0
464829;158;2016;1;-;;7,5;7,5;0;0;7,5;7,5;0;0
462157;158;2016;0;N;;10,5;10,5;0;0;10,5;10,5;0;0
501882;158;2016;4;-;;4,5;4,5;0;0;4,5;4,5;0;0
515490;156;2016;3;-;;22,5;22,5;0;0;22,5;22,5;0;0
350803;156;2016;4;-;;34,5;18;16,5;0;34,5;18;16,5;0
534313;158;2016;0;S;;60;36;18;6;60;36;18;6
497274;156;2016;0;-;;12;12;0;0;12;12;0;0
504599;156;2016;0;-;A;5;5;0;0;5;5;0;0
477392;158;2016;1;-;;51;45;6;0;51;45;6;0
379848;156;2016;3;-;;4,5;0;0;4,5;4,5;0;0;4,5
309820;156;2016;4;-;;12;12;0;0;12;12;0;0
552392;156;2016;0;N;;42;30;12;0;42;30;12;0
461056;156;2016;0;-;;43,5;0;6;37,5;43,5;0;6;37,5
529009;156;2016;1;N;;43,5;39;4,5;0;43,5;39;4,5;0
444711;158;2016;0;-;;45;27;12;6;45;27;12;6
552302;156;2016;0;-;;24;24;0;0;24;24;0;0
496773;158;2016;3;-;;28,5;10,5;12;6;28,5;10,5;12;6
512231;158;2016;0;N;;60;60;0;0;60;60;0;0
515399;156;2016;4;-;;51;25,5;12;13,5;51;25,5;12;13,5
497406;156;2016;1;N;;40,5;30;10,5;0;40,5;30;10,5;0
497223;156;2016;0;N;;51;22,5;22,5;6;51;22,5;22,5;6
424586;156;2016;0;-;;15,66;9,66;0;6;15,66;9,66;0;6
479021;156;2016;0;-;;45;27;18;0;45;27;18;0
496686;158;2016;3;-;;58,5;58,5;0;0;58,5;58,5;0;0
497256;156;2016;4;N;;31,5;21;10,5;0;31,5;21;10,5;0
528988;156;2016;0;N;;34,5;34,5;0;0;34,5;34,5;0;0
529769;158;2016;0;-;;60;54;6;0;60;54;6;0
378840;156;2016;1;N;;55,5;55,5;0;0;55,5;55,5;0;0
554975;156;2016;0;N;;45;45;0;0;45;45;0;0
552442;156;2016;0;N;;37;25;12;0;37;25;12;0
528890;156;2016;0;N;;40,5;40,5;0;0;40,5;40,5;0;0
533633;156;2016;4;-;;51;40,5;10,5;0;51;40,5;10,5;0
478666;158;2016;4;-;;25,5;15;10,5;0;25,5;15;10,5;0
496974;156;2016;4;N;;67,5;51;16,5;0;67,5;51;16,5;0
496751;158;2016;4;-;;60;36;24;0;60;36;24;0
515449;156;2016;0;N;;52,5;22,5;30;0;52,5;22,5;30;0
552281;156;2016;0;-;;42;42;0;0;42;42;0;0
556199;158;2016;3;-;;40,5;40,5;0;0;40,5;40,5;0;0
552252;156;2016;0;-;;49;1;48;0;49;1;48;0
439530;156;2016;3;-;;45;28,5;16,5;0;45;28,5;16,5;0
552473;156;2016;0;-;;37;25;12;0;37;25;12;0
512353;156;2016;0;-;;51;19,5;31,5;0;51;19,5;31,5;0
515628;156;2016;4;-;;36;24;6;6;36;24;6;6
512223;158;2016;3;N;;46,5;40,5;6;0;46,5;40,5;6;0
517944;156;2016;0;-;;54;45;9;0;54;45;9;0
439573;156;2016;1;S;;15;15;0;0;15;15;0;0
552333;156;2016;4;-;;36;0;36;0;36;0;36;0
529648;158;2016;4;-;;54;54;0;0;54;54;0;0
513633;156;2016;0;-;;51;34,5;12;4,5;51;34,5;12;4,5
529260;156;2016;0;N;;18;6;6;6;18;6;6;6
532435;156;2016;4;-;;42;30;12;0;42;30;12;0
378996;156;2016;4;-;;30;15;9;6;30;15;9;6
510806;158;2016;1;-;;61,5;10,5;39;12;61,5;10,5;39;12
527656;156;2016;0;S;;60;60;0;0;60;60;0;0
52672;156;2016;4;-;;19,5;0;0;19,5;19,5;0;0;19,5
311025;156;2016;4;-;;19,5;0;4,5;15;19,5;0;4,5;15
552393;156;2016;4;N;;37;25;12;0;37;25;12;0
515511;156;2016;4;-;;36;4,5;25,5;6;36;4,5;25,5;6
552196;156;2016;4;S;;54;36;18;0;54;36;18;0
497236;156;2016;4;-;;58,5;58,5;0;0;58,5;58,5;0;0
532452;156;2016;3;-;;57;24;33;0;57;24;33;0
511455;156;2016;0;-;;51;10,5;40,5;0;51;10,5;40,5;0
457980;156;2016;4;-;;25,5;10,5;15;0;25,5;10,5;15;0
497378;156;2016;0;N;;30;24;0;6;24;24;0;0
528915;156;2016;0;-;;54;22,5;31,5;0;54;22,5;31,5;0
529717;158;2016;3;N;;30;12;18;0;30;12;18;0
514997;158;2016;0;S;;42;37,5;4,5;0;42;37,5;4,5;0
552459;156;2016;0;S;;55,5;39;16,5;0;55,5;39;16,5;0
497360;156;2016;4;N;;25,5;25,5;0;0;25,5;25,5;0;0
515623;156;2016;1;-;;43,5;19,5;15;9;43,5;19,5;15;9
512341;156;2016;0;-;E;16,5;0;4,5;12;16,5;0;4,5;12
62730;158;2016;0;-;;42;0;6;36;42;0;6;36
;156;2015;;-;;30;21;0;9;30;21;0;9
528801;156;2016;0;N;;46,5;24;22,5;0;46,5;24;22,5;0
478643;158;2016;3;-;;16,5;10,5;0;6;16,5;10,5;0;6
515491;156;2016;1;N;;33;28,5;4,5;0;33;28,5;4,5;0
498477;156;2016;4;S;;49,5;24;21;4,5;49,5;24;21;4,5
552334;156;2016;4;-;;61,5;57;4,5;0;61,5;57;4,5;0
477564;156;2016;4;-;;58,5;13,5;28,5;16,5;58,5;13,5;28,5;16,5
552647;158;2016;0;S;;49,5;49,5;0;0;49,5;49,5;0;0
420496;156;2016;4;S;;6;0;6;0;6;0;6;0
386589;156;2016;4;N;;12;12;0;0;12;12;0;0
514932;158;2016;4;S;;49,5;37,5;12;0;49,5;37,5;12;0
552244;156;2016;0;-;;37;37;0;0;37;37;0;0
515489;156;2016;0;N;;58,5;45;4,5;9;58,5;45;4,5;9
552722;158;2016;1;N;;30;30;0;0;30;30;0;0
532261;156;2016;0;-;;42;6;24;12;42;6;24;12
478588;158;2016;3;-;;24;24;0;0;24;24;0;0
552614;158;2016;0;N;;42;42;0;0;42;42;0;0
556200;158;2016;0;N;;36;36;0;0;36;36;0;0
414749;156;2016;3;-;;42;16,5;21;4,5;42;16,5;21;4,5
533444;156;2016;3;-;;24;24;0;0;24;24;0;0
529816;158;2016;4;-;;64,5;40,5;24;0;64,5;40,5;24;0
552451;156;2016;0;N;;43;43;0;0;43;43;0;0
528746;156;2016;3;-;;46,5;27;19,5;0;46,5;27;19,5;0
534057;156;2016;1;N;;28,5;24;4,5;0;28,5;24;4,5;0
476495;156;2016;3;-;;45;10,5;24;10,5;45;10,5;24;10,5
532454;156;2016;4;N;;40,5;30;10,5;0;40,5;30;10,5;0
387346;156;2016;0;-;;12;12;0;0;12;12;0;0
254866;156;2016;4;-;;48;37,5;10,5;0;48;37,5;10,5;0
502132;158;2016;1;N;;36;24;12;0;36;24;12;0
28841;156;2016;0;-;;22,5;13,5;4,5;4,5;22,5;13,5;4,5;4,5
480859;156;2016;0;-;;12;12;0;0;12;12;0;0
458725;156;2016;1;-;;58,5;58,5;0;0;58,5;58,5;0;0
529711;158;2016;1;-;;24;12;12;0;24;12;12;0
275085;156;2016;4;-;;13,5;0;0;13,5;13,5;0;0;13,5
552777;158;2016;0;-;;30;18;12;0;30;18;12;0
316229;156;2016;4;-;;21;4,5;12;4,5;21;4,5;12;4,5
552762;158;2016;0;-;;46,5;42;4,5;0;46,5;42;4,5;0
528741;156;2016;2;-;;60;49,5;10,5;0;60;49,5;10,5;0
410417;158;2016;4;S;;60;54;6;0;60;54;6;0
552656;158;2016;0;N;;61,5;43,5;18;0;61,5;43,5;18;0
507729;156;2016;0;N;;53,7;53,7;0;0;53,7;53,7;0;0
353752;156;2016;4;-;;72;31,5;19,5;21;72;31,5;19,5;21
479049;156;2016;4;-;;25,5;6;19,5;0;25,5;6;19,5;0
414155;156;2016;3;-;;57;39;0;18;57;39;0;18
329815;156;2016;4;-;;10,3;5,8;0;4,5;10,3;5,8;0;4,5
328758;156;2016;4;-;;18;18;0;0;18;18;0;0
529610;158;2016;2;-;;63;63;0;0;63;63;0;0
552197;156;2016;4;-;;31;31;0;0;31;31;0;0
478647;158;2016;0;-;;24;0;24;0;24;0;24;0
515052;158;2016;0;-;;69;45;24;0;69;45;24;0
439677;156;2016;4;-;;57;0;42;15;57;0;42;15
554953;156;2016;0;N;A;1;1;0;0;1;1;0;0
552276;156;2016;0;-;;36;24;12;0;36;24;12;0
448414;156;2016;4;-;;66;24;37,5;4,5;66;24;37,5;4,5
497191;156;2016;3;-;;61,5;45;16,5;0;61,5;45;16,5;0
554956;156;2016;1;-;;34,5;34,5;0;0;34,5;34,5;0;0
499809;156;2016;0;-;;42;33;9;0;42;33;9;0
515501;156;2016;0;-;;30;0;13,5;16,5;30;0;13,5;16,5
461053;156;2016;0;S;;16,5;16,5;0;0;16,5;16,5;0;0
470410;158;2016;3;S;;7,5;7,5;0;0;7,5;7,5;0;0
7286;156;2016;4;-;;39;33;6;0;39;33;6;0
479143;156;2016;4;-;;36;10,5;21;4,5;36;10,5;21;4,5
580094;158;2016;0;-;;60;54;6;0;60;54;6;0
533395;156;2016;0;-;;27;10,5;16,5;0;27;10,5;16,5;0
570134;158;2016;;-;;27;10,5;12;4,5;27;10,5;12;4,5
570480;158;2016;;-;;22,5;22,5;0;0;22,5;22,5;0;0
497292;156;2016;4;-;;12;12;0;0;12;12;0;0
460867;156;2016;4;-;;4,5;4,5;0;0;4,5;4,5;0;0
461070;156;2016;3;-;;12;12;0;0;12;12;0;0
460331;158;2016;4;-;;22,5;18;0;4,5;22,5;18;0;4,5
527757;156;2016;4;S;;54;54;0;0;54;54;0;0
530599;156;2016;0;-;;60;0;42;18;60;0;42;18
532637;158;2016;0;-;;40,5;34,5;6;0;40,5;34,5;6;0
556195;158;2016;3;-;;28,5;18;0;10,5;28,5;18;0;10,5
529709;158;2016;4;N;;60;54;6;0;60;54;6;0
552729;158;2016;0;-;;49,5;49,5;0;0;49,5;49,5;0;0
478475;158;2016;4;-;;15;15;0;0;15;15;0;0
554968;156;2016;3;-;;36;30;6;0;36;30;6;0
477584;156;2016;3;-;;49,5;16,5;21;12;49,5;16,5;21;12
439885;156;2016;0;-;;60;0;51;9;60;0;51;9
414579;156;2016;4;-;;60;33;22,5;4,5;60;33;22,5;4,5
552688;158;2016;0;-;;36;18;18;0;36;18;18;0
552739;158;2016;3;-;;48;0;24;24;48;0;24;24
474592;158;2016;3;-;;4,5;0;4,5;0;4,5;0;4,5;0
532804;156;2016;0;S;;61,5;39;22,5;0;61,5;39;22,5;0
35193;156;2016;4;-;;24;24;0;0;24;24;0;0
566830;156;2016;4;-;;36;0;0;36;36;0;0;36
462165;158;2016;0;-;;13,5;13,5;0;0;13,5;13,5;0;0
499825;156;2016;1;S;;61,5;61,5;0;0;61,5;61,5;0;0
492549;156;2016;4;-;;24;19,5;4,5;0;24;19,5;4,5;0
532455;156;2016;4;S;;61,5;43,5;18;0;61,5;43,5;18;0
515488;156;2016;0;N;;52,5;13,5;39;0;52,5;13,5;39;0
570137;158;2016;;-;;61,5;61,5;0;0;61,5;61,5;0;0
581650;156;2016;4;N;;60;60;0;0;60;60;0;0
60202;156;2016;0;-;;12;12;0;0;12;12;0;0
480871;156;2016;4;-;;12;12;0;0;12;12;0;0
439054;158;2016;4;-;;36;0;24;12;36;0;24;12
515375;156;2016;4;-;;51;51;0;0;51;51;0;0
439762;156;2016;4;-;;12;12;0;0;12;12;0;0
331524;156;2016;1;S;;48;48;0;0;48;48;0;0
552748;158;2016;3;N;;54;36;18;0;54;36;18;0
552195;156;2016;1;-;;31;31;0;0;31;31;0;0
496771;158;2016;0;-;;27;27;0;0;27;27;0;0
554959;156;2016;3;N;;43;25;18;0;43;25;18;0
474750;156;2016;3;-;;43,5;6;19,5;18;43,5;6;19,5;18
51347;156;2016;3;-;;51;0;16,5;34,5;51;0;16,5;34,5
530619;158;2016;0;-;;60;42;12;6;60;42;12;6
532826;156;2016;1;S;;58,5;0;45;13,5;58,5;0;45;13,5
439899;156;2016;4;N;;64,5;48;6;10,5;64,5;48;6;10,5
529021;156;2016;4;S;;60;42;12;6;60;42;12;6
527788;158;2016;1;-;;40,5;0;6;34,5;40,5;0;6;34,5
567172;156;2016;0;N;;45;34,5;10,5;0;45;34,5;10,5;0
523405;156;2016;4;S;;43,5;33;10,5;0;43,5;33;10,5;0
360426;158;2016;4;-;;4,5;0;0;4,5;4,5;0;0;4,5
579505;158;2016;;-;;66;61,5;0;4,5;66;61,5;0;4,5
571477;156;2016;;-;;45;34,5;4,5;6;45;34,5;4,5;6
568956;156;2016;;-;;27;27;0;0;27;27;0;0
570734;156;2016;;-;;25,5;25,5;0;0;25,5;25,5;0;0
579290;158;2016;;-;;22,5;0;0;22,5;22,5;0;0;22,5
579504;158;2016;;-;;22,5;0;0;22,5;22,5;0;0;22,5
459679;156;2016;4;N;;25,5;16,5;9;0;25,5;16,5;9;0
552266;156;2016;4;-;;65,5;53,5;12;0;65,5;53,5;12;0
515459;156;2016;0;S;;48;43,5;4,5;0;48;43,5;4,5;0
552804;158;2016;0;-;;60;60;0;0;60;60;0;0
552439;156;2016;4;S;;55;40;15;0;55;40;15;0
528956;156;2016;4;S;;42;0;12;30;42;0;12;30
420353;156;2016;4;S;;39;30;4,5;4,5;39;30;4,5;4,5
552512;156;2016;0;N;;29;29;0;0;29;29;0;0
529741;158;2016;2;N;;58,5;58,5;0;0;58,5;58,5;0;0
317992;158;2016;4;-;;52,5;0;4,5;48;52,5;0;4,5;48
552662;158;2016;0;N;;60;60;0;0;60;60;0;0
529080;158;2016;0;-;;60;36;24;0;60;36;24;0
512320;156;2016;3;N;;66;19,5;31,5;15;66;19,5;31,5;15
498360;158;2016;1;-;;12;12;0;0;12;12;0;0
497449;156;2016;0;-;;33;0;0;33;33;0;0;33
329787;156;2016;3;-;;24;4,5;10,5;9;24;4,5;10,5;9
475971;156;2016;0;-;;45;24;21;0;45;24;21;0
478554;158;2016;0;-;;51;6;18;27;51;6;18;27
528822;156;2016;4;-;;24;24;0;0;24;24;0;0
533416;158;2016;1;-;;40,5;22,5;18;0;40,5;22,5;18;0
479141;156;2016;3;-;;10,5;10,5;0;0;10,5;10,5;0;0
554939;156;2016;0;N;A;1;1;0;0;1;1;0;0
552527;156;2016;1;-;A;1;1;0;0;1;1;0;0
554929;156;2016;0;-;;48;18;30;0;48;18;30;0
552487;156;2016;0;-;;48;48;0;0;48;48;0;0
515435;156;2016;0;-;;42;31,5;10,5;0;42;31,5;10,5;0
552404;156;2016;1;-;;49;7;42;0;49;7;42;0
515536;156;2016;3;-;;24;24;0;0;24;24;0;0
556588;156;2016;0;-;;51,4;18,4;27;6;51,4;18,4;27;6
552203;156;2016;0;-;;39;34,5;4,5;0;39;34,5;4,5;0
552797;158;2016;3;-;;57;51;6;0;57;51;6;0
461128;156;2016;3;-;;15;0;9;6;15;0;9;6
480868;156;2016;0;-;;46,5;31,5;15;0;46,5;31,5;15;0
529807;158;2016;0;S;;60;60;0;0;60;60;0;0
529669;158;2016;0;-;;63;45;12;6;63;45;12;6
529034;156;2016;0;S;;40,5;34,5;6;0;40,5;34,5;6;0
532423;156;2016;2;S;;51;42;9;0;51;42;9;0
515548;156;2016;0;N;;42;0;6;36;42;0;6;36
439441;156;2016;1;-;;33;10,5;22,5;0;33;10,5;22,5;0
532813;156;2016;0;S;;46,5;15;21;10,5;46,5;15;21;10,5
557258;156;2016;4;N;;51;25,5;25,5;0;51;25,5;25,5;0
61062;158;2016;4;-;;24;12;6;6;24;12;6;6
580634;158;2016;0;-;;60;60;0;0;60;60;0;0
553087;182;2016;3;N;;75;33;42;0;75;33;42;0
529677;158;2016;4;-;;60;42;6;12;60;42;6;12
569738;158;2016;;-;;27;16,5;6;4,5;27;16,5;6;4,5
538790;158;2016;;-;;27;21;0;6;27;21;0;6
552208;156;2016;1;-;B;1;1;0;0;1;1;0;0
569186;156;2016;;-;;27;16,5;0;10,5;27;16,5;0;10,5
439451;156;2016;0;-;;12;12;0;0;12;12;0;0
498379;158;2016;2;-;;7,5;7,5;0;0;7,5;7,5;0;0
